;Unnamed: 0;url;name;price estimation;time prep;time cook;time rest;kcal per portion;ingredients;quantities
1470;0;https://jow.fr/recipes/salade-farfalline-et-prosciutto-8h7b1oej4sy8keri0pg6;Salade farfalline & prosciutto;2 € et 4 € par portion;3 minutes;8 minutes;0 minutes;377 kcal;['Pâtes (Farfallines)', 'Tomate cerise', 'Salade (roquette)', 'Citron jaune', 'Jambon cru (Prosciutto)'];['80 g', '80 g', '2 poignées', '1/4  ', '2 tran.']
1471;0;https://jow.fr/recipes/amandes-caramelisees-8h7uls5n99cgkqq50nok;Amandes caramélisées;;1 minute;10 minutes;0 minutes;270 kcal;['Sucre (en poudre)', 'Amandes (entières)'];['20 g', '30 g']
1472;0;https://jow.fr/recipes/tarte-rustique-aux-legumes-d-ete-8h7ul7m399cgkqq50ngl;Tarte rustique aux légumes d'été;-2 € par portion;10 minutes;45 minutes;0 minutes;415 kcal;"['Courgette', 'ancienne"", ', ', ', ', ', ', ', ', ', ']']";['1  ', '2 càs', '2  ', '300 g', '150 g', '3  ', '1 càc']
1473;0;https://jow.fr/recipes/risotto-bianco-8h7uk7gr99cgkqq50n4p;Risotto bianco;-2 € par portion;4 minutes;20 minutes;0 minutes;520 kcal;['Riz (Arborio)', 'Bouillon de légumes (cube)', 'Parmesan (râpé)', 'Vin blanc', 'Échalote', 'Noisette'];['70 g', '1/4  ', '1 càs', '2 cl', '1/4  ', '25 g']
1474;0;https://jow.fr/recipes/oeuf-cocotte-asperges-petits-pois-8h7v08uj99cgkqq50non;Œuf cocotte asperges petits pois;2 € et 4 € par portion;4 minutes;12 minutes;0 minutes;293 kcal;['Œuf', 'Fromage frais', 'Pain de mie', 'Petits pois (surgelés)', 'Asperges vertes (fraîches)'];['1  ', '1 càs', '1 tran.', '80 g', '80 g']
1475;0;https://jow.fr/recipes/pancakes-epinards-oeuf-et-ricotta-8han18mi14ogkjn81efs;Pancakes épinards, œuf & ricotta;2 € et 4 € par portion;15 minutes;30 minutes;0 minutes;527 kcal;['Épinard (frais)', 'Œuf', 'Ricotta', 'Farine de blé', 'Levure chimique', 'Lait', 'Menthe (feuilles)', 'Citron jaune'];['75 g', '2  ', '50 g', '30 g', '1/4 càc', '4 cl', '1/10 bou.', '1/4  ']
1476;0;https://jow.fr/recipes/gratin-de-ravioles-a-la-courgette-8haq9syy14ogkjn901hv;Gratin de ravioles à la courgette;2 € et 4 € par portion;4 minutes;25 minutes;0 minutes;837 kcal;['Ravioles du Dauphiné', 'Crème fraîche', 'Comté (râpé)', 'Courgette'];['150 g', '90 g', '25 g', '100 g']
1477;0;https://jow.fr/recipes/mais-grille-sauce-salsa-8hao22ui14ogkjn900k5;Maïs grillé, sauce salsa;2 € et 4 € par portion;9 minutes;35 minutes;0 minutes;551 kcal;['Maïs (épi frais)', 'Blé (à cuire)', 'Tomate', 'Échalote', 'Citron vert', 'Coriandre (frais)', 'Menthe (feuilles)', 'Piment de Cayenne'];['1  ', '60 g', '1/4  ', '1/4  ', '1/4  ', '1/10 bou.', '1/10 bou.', '1/2 pinc.']
1478;0;https://jow.fr/recipes/avocado-toast-et-feta-8haq16ne14ogkjn901db;Avocado toast & feta ;2 € et 4 € par portion;4 minutes;10 minutes;0 minutes;769 kcal;['Pain de campagne (tranché)', 'Avocat', 'Feta', 'Crème balsamique ', 'Citron jaune', 'Ciboulette'];['2 tran.', '1  ', '40 g', '1 càc', '1/4  ', '1/10 bou.']
1479;0;https://jow.fr/recipes/aubergine-au-ras-el-hanout-8haoj5re14ogkjn900ww;Aubergine au ras el-hanout;2 € et 4 € par portion;10 minutes;40 minutes;0 minutes;507 kcal;['Aubergine', 'Ail', 'Ras el hanout', 'Yaourt Grec', 'Tahini', 'Citron jaune', 'Amandes (effilées)', 'Oignon jaune', 'Coriandre (frais)', 'Menthe (feuilles)', 'Grenade'];['1  ', '1.5 gou.', '1 càc', '30 g', '15 g', '1/4  ', '10 g', '1/4  ', '1/10 bou.', '1/10 bou.', '1/4  ']
1480;0;https://jow.fr/recipes/gratin-de-pates-lard-et-cabecou-8harfk6i14ogkjn901nt;Gratin de pâtes lard & cabécou;-2 € par portion;3 minutes;35 minutes;0 minutes;819 kcal;['Pâtes (macaroni)', 'Cabécou', 'Crème liquide', 'Lard (tranches)', 'Fromage râpé'];['100 g', '1/2  ', '8 cl', '3 tran.', '15 g']
1481;0;https://jow.fr/recipes/perroquet-8hb902be6ilckdru0odm;Perroquet;;0 minutes;2 minutes;0 minutes;121 kcal;['Sirop de menthe', 'Pastis'];['1 cl', '3 cl']
1482;0;https://jow.fr/recipes/tatin-de-courgette-et-crottin-8hat70fe14ogkjn90259;Tatin de courgette & crottin ;-2 € par portion;10 minutes;40 minutes;0 minutes;279 kcal;['Pâte feuilletée', 'Courgette', 'Chèvre (crottin)', 'Miel (liquide)', 'Thym (feuilles)'];['1  ', '3  ', '1  ', '2 càs', '1 càc']
1483;0;https://jow.fr/recipes/hummus-bowl-8hbbgere6ilckdru0ql1;Hummus bowl;2 € et 4 € par portion;10 minutes;6 minutes;0 minutes;603 kcal;['Pois chiches (cuits)', 'Citron jaune', 'Ail', 'Oignon rouge', 'Cumin (moulu)', 'Tahini', 'Concombre', 'Tomate cerise', 'Feta', 'Œuf'];['100 g', '1/4  ', '1/4 gou.', '1/4  ', '1/4 càc', '1 càc', '100 g', '150 g', '25 g', '1  ']
1484;0;https://jow.fr/recipes/salade-tomate-avocat-et-mozza-8hbc3poa6ilckdru0r73;Salade tomate, avocat & mozza;2 € et 4 € par portion;0 minutes;5 minutes;0 minutes;518 kcal;['Tomate', 'Avocat', 'Mozzarella di bufala', 'Vinaigre balsamique', 'Basilic (frais)', 'Miel (liquide)'];['1.5  ', '1/2  ', '60 g', '1 càc', '1/10 bou.', '1 càc']
1485;0;https://jow.fr/recipes/brochettes-teriyaki-et-riz-saute-8hbe0vqy6ilckdru0sx5;Brochettes teriyaki & riz sauté ;2 € et 4 € par portion;5 minutes;20 minutes;0 minutes;717 kcal;['Poulet (escalope)', 'Sauce soja sucrée', 'Riz', 'Petits pois (surgelés)', 'Ail', 'Graines de sésame', 'Pics à brochette'];['1  ', '2 càs', '70 g', '80 g', '1/2 gou.', '20 g', '2  ']
1486;0;https://jow.fr/recipes/curry-courgette-et-petits-pois-8hbsm7nim0i8kstd0zs6;Curry courgette & petits pois;-2 € par portion;3 minutes;8 minutes;0 minutes;522 kcal;['Nouilles de riz', 'Courgette', 'Petits pois (surgelés)', 'Lait de coco', 'Curry (poudre)', 'Ail'];['80 g', '1/2  ', '70 g', '5 cl', '1 pinc.', '1/2 gou.']
1487;0;https://jow.fr/recipes/cake-petits-pois-feta-et-menthe-8hd0kka8621skrs615b4;Cake petits pois, feta & menthe;-2 € par portion;6 minutes;40 minutes;0 minutes;587 kcal;"['Levure chimique', 'Farine de blé', 'Œuf', 'Lait', 'olive"", ', ', ', ', ', ', ', ']']";['1 sac.', '150 g', '3  ', '13 cl', '6 cl', '200 g', '160 g', '2/5 bou.', '100 g']
1488;0;https://jow.fr/recipes/poulet-coco-curry-et-tomates-cerises-8hd16pww621skrs615m7;Poulet coco, curry & tomates cerises;2 € et 4 € par portion;5 minutes;20 minutes;0 minutes;596 kcal;['Riz', 'Poulet (escalope)', 'Lait de coco', 'Curry (poudre)', 'Oignon jaune', 'Tomate cerise', 'Coriandre (frais)'];['70 g', '1  ', '7 cl', '1/2 càc', '1/4  ', '60 g', '1/10 bou.']
1489;0;https://jow.fr/recipes/fiero-et-tonic-8hbye5ham0i8kstd126k;Fiero & tonic;;0 minutes;3 minutes;0 minutes;152 kcal;['Martini Fiero', 'Tonic', 'Orange'];['7 cl', '7 cl', '1/4  ']
1490;0;https://jow.fr/recipes/tagliatelles-crevettes-et-chorizo-8hd1a0fk621skrs615vb;Tagliatelles crevettes & chorizo;2 € et 4 € par portion;2 minutes;10 minutes;0 minutes;609 kcal;['Pâtes (Tagliatelles sèches)', 'Crevette (cuite)', 'Crème fraîche', 'Chorizo (entier)', 'Petits pois (surgelés)'];['70 g', '80 g', '1 càs', '25 g', '60 g']
1491;0;https://jow.fr/recipes/tarte-fine-ricotta-courgette-et-coppa-8hd3d5tc621skrs6172y;Tarte fine ricotta, courgette & coppa;-2 € par portion;10 minutes;40 minutes;0 minutes;290 kcal;['Pâte feuilletée', 'Courgette', 'Ricotta', 'Coppa', 'Salade (roquette)', 'Thym (feuilles)'];['1  ', '1.5  ', '120 g', '6 tran.', '3 poignées', '1 càc']
1492;0;https://jow.fr/recipes/bricks-courgette-curry-et-feta-8hd43dtc621skrs617l9;Bricks courgette, curry & feta;;9 minutes;10 minutes;0 minutes;487 kcal;['Feuille de brick', 'Courgette', 'Feta', 'Yaourt Grec', 'Ail', 'Curry (poudre)'];['3  ', '1/2  ', '50 g', '2 càs', '1/2 gou.', '1 pinc.']
1493;0;https://jow.fr/recipes/saumon-harissa-semoule-et-concombre-8hd3m3zk621skrs6173n;Saumon harissa, semoule & concombre;+4 € par portion;6 minutes;6 minutes;0 minutes;629 kcal;['Saumon (frais)', 'Semoule', 'Harissa (pâte)', 'Pois chiches (cuits)', 'Menthe (feuilles)', 'Concombre', 'Échalote', 'Citron jaune'];['1  ', '60 g', '1/2 càc', '60 g', '1/10 bou.', '100 g', '1/4  ', '1/4  ']
1494;0;https://jow.fr/recipes/lieu-et-legumes-rotis-8he82zrzaej4kbc101wn;Lieu & légumes rôtis;2 € et 4 € par portion;6 minutes;45 minutes;0 minutes;457 kcal;['Lieu', 'Pommes de terre (primeur)', 'Tomate', 'Chorizo (tranches)', 'Vin blanc', 'Thym (feuilles)'];['100 g', '200 g', '100 g', '3 tran.', '3 cl', '1 pinc.']
1495;0;https://jow.fr/recipes/pastis-8hfx119ka91skj2d0ve4;Pastis;;0 minutes;2 minutes;0 minutes;96 kcal;['Pastis'];['3 cl']
1496;0;https://jow.fr/recipes/mojito-8hghad1hh834kre10l2q;Mojito;;0 minutes;3 minutes;0 minutes;150 kcal;['Rhum (blanc)', 'Menthe (feuilles)', 'Citron vert', 'Sucre de canne', 'Eau gazeuse'];['4 cl', '1/10 bou.', '1/2  ', '2 càc', '5 cl']
1497;0;https://jow.fr/recipes/virgin-mojito-8hgmg6thh834kre10o75;Virgin Mojito ;;0 minutes;3 minutes;0 minutes;56 kcal;['Menthe (feuilles)', 'Citron vert', 'Sucre de canne', 'Eau gazeuse'];['1/10 bou.', '1/2  ', '2 càc', '10 cl']
1498;0;https://jow.fr/recipes/virgin-pina-colada-8hgmig05h834kre10oa7;Virgin piña Colada;;0 minutes;2 minutes;0 minutes;154 kcal;"['Lait de coco', 'ananas"", ', ', ', ']']";['4 cl', '12 cl', '1/2  ', '1/2 càc']
1499;0;https://jow.fr/recipes/burrata-pasta-8hh8h65351xvb76t0w3s;Burrata pasta;2 € et 4 € par portion;3 minutes;9 minutes;0 minutes;620 kcal;['Pâtes (Rigatoni)', 'Tomate cerise', 'Burrata', 'Jambon cru (Prosciutto)', 'Ail', 'Basilic (frais)'];['100 g', '100 g', '70 g', '2 tran.', '1/4 gou.', '1/10 bou.']
1500;0;https://jow.fr/recipes/soupe-de-fraises-chantilly-et-menthe-8hmzia9l7m00kq3o0i7x;Soupe de fraises, chantilly & menthe ;;0 minutes;6 minutes;0 minutes;265 kcal;['Fraise', 'Crème liquide 30%', 'Sucre (en poudre)', 'Menthe (feuilles)', 'Citron jaune'];['125 g', '4 cl', '20 g', '1/10 bou.', '1/4  ']
1501;0;https://jow.fr/recipes/melon-pasteque-et-chevre-8ho59tm1jmpcklw90bva;Melon, pastèque & chèvre;2 € et 4 € par portion;0 minutes;8 minutes;0 minutes;262 kcal;['Chèvre (crottin)', 'Pastèque (classique)', 'Melon', 'Olive noire dénoyautée', 'Basilic (frais)', 'Crème balsamique '];['1/2  ', '150 g', '1/4  ', '20 g', '1/10 bou.', '1 càs']
1502;0;https://jow.fr/recipes/yaourt-cerises-et-chocolat-8hob03zdjmpcklw90da5;Yaourt, cerises & chocolat;;0 minutes;6 minutes;0 minutes;378 kcal;['Yaourt Grec', 'Cerises', 'Meringue', 'Chocolat à cuire'];['120 g', '100 g', '25 g', '20 g']
1503;0;https://jow.fr/recipes/ananas-roti-glace-coco-8hoaadrdjmpcklw90d9p;Ananas rôti, glace coco;;6 minutes;9 minutes;0 minutes;564 kcal;['Ananas (entier)', 'Citron vert', 'Sucre (en poudre)', 'Beurre', 'Glace coco'];['1/4  ', '1/4  ', '20 g', '20 g', '60 g']
1504;0;https://jow.fr/recipes/salade-fraise-framboise-orange-et-pomme-8hob2aspjmpcklw90dhh;Salade fraise, framboise, orange & pomme;;0 minutes;8 minutes;0 minutes;165 kcal;['Pomme rouge', 'Fraise', 'Orange', 'Framboises', 'Citron jaune', 'Sucre (en poudre)'];['1/2  ', '50 g', '1/2  ', '50 g', '1/4  ', '10 g']
1505;0;https://jow.fr/recipes/abricots-rotis-chantilly-et-coriandre-8hoaha21jmpcklw90d9x;Abricots rôtis, chantilly & coriandre;;6 minutes;8 minutes;0 minutes;403 kcal;['Abricot (frais)', 'Crème liquide', 'Petit suisse', 'Palet breton', 'Sucre (en poudre)', 'Coriandre (frais)'];['1.5  ', '4 cl', '1/2  ', '20 g', '20 g', '1/10 bou.']
1506;0;https://jow.fr/recipes/tian-de-legumes-8hp9dm362jgwkdve0ji0;Tian de légumes ;-2 € par portion;15 minutes;50 minutes;0 minutes;231 kcal;['Courgette', 'Tomate', 'Ail', 'Aubergine', 'Thym (feuilles)', 'Oignon jaune'];['1/2  ', '1  ', '1/2 gou.', '1/2  ', '1 pinc.', '1/4  ']
1507;0;https://jow.fr/recipes/affogato-8hpdhq1e2jgwkdve0m0p;Affogato;;0 minutes;3 minutes;0 minutes;233 kcal;['Café', 'Crème glacée Vanille', 'Amandes (effilées)'];['7 g', '60 g', '20 g']
1508;0;https://jow.fr/recipes/bavette-et-salade-de-tomates-cerises-8hpe14422jgwkdve0m1v;Bavette & salade de tomates cerises ;+4 € par portion;7 minutes;6 minutes;0 minutes;424 kcal;['Bœuf (bavette)', 'Tomate cerise', 'Échalote', 'Salade (roquette)', 'Beurre', 'Basilic (frais)'];['1  ', '120 g', '1/4  ', '1 poignée', '20 g', '1/10 bou.']
1509;0;https://jow.fr/recipes/financier-cerises-noires-et-pistache-8hpehyqa2jgwkdve0mey;Financier cerises noires & pistache;;15 minutes;40 minutes;0 minutes;578 kcal;['Cerises', 'Beurre', 'Sucre glace', 'Farine de blé', 'Œuf', 'Pistaches (émondées)', 'Vanille (gousse)'];['480 g', '200 g', '200 g', '160 g', '8  ', '150 g', '1  ']
1510;0;https://jow.fr/recipes/salade-poulet-avocat-et-lard-8hpeack22jgwkdve0m6c;Salade poulet, avocat & lard;+4 € par portion;5 minutes;12 minutes;0 minutes;551 kcal;['Poulet (escalope)', 'Tomate', 'Avocat', 'Salade (Mélange)', 'Lard (tranches)', 'Vinaigre balsamique'];['1  ', '1  ', '1/2  ', '2 poignées', '2 tran.', '1/2 càs']
1511;0;https://jow.fr/recipes/quiche-tomate-courgette-et-chevre-8hrpf8s4izk0kjrn059d;Quiche tomate courgette & chèvre;-2 € par portion;10 minutes;50 minutes;0 minutes;360 kcal;['Courgette', 'Tomate', 'Œuf', 'Lait', 'Chèvre (bûche)', 'Pâte feuilletée', 'Crème liquide', 'Herbes de Provence'];['1  ', '3  ', '3  ', '12 cl', '150 g', '1  ', '12 cl', '1 càc']
1512;0;https://jow.fr/recipes/tarte-rustique-aux-abricots-et-romarin-8hr1irv095iokp4u1bzx;Tarte rustique aux abricots & romarin ;;15 minutes;30 minutes;0 minutes;373 kcal;"['Farine de blé', 'Beurre', 'Sucre (en poudre)', 'Abricot (frais)', 'amande"", ', ', ', ', ', ']']";['250 g', '125 g', '60 g', '12  ', '40 g', '60 g', '2 pinc.', '2  ']
1513;0;https://jow.fr/recipes/salade-saumon-et-tomates-cerises-8hrt7fw4izk0kjrn06r3;Salade saumon & tomates cerises;+4 € par portion;5 minutes;10 minutes;0 minutes;408 kcal;"['Saumon (surgelé)', 'Tomate cerise', 'Feta', 'Salade (roquette)', 'ancienne"", ', ']']";['1  ', '100 g', '50 g', '2 poignées', '1 càc', '1/4  ']
1514;0;https://jow.fr/recipes/brochette-saumon-et-courgette-8hrtabzoizk0kjrn06wg;Brochette saumon & courgette;2 € et 4 € par portion;6 minutes;20 minutes;0 minutes;533 kcal;['Saumon (surgelé)', 'Courgette', 'Yaourt Grec', 'Ail', 'Semoule', 'Ciboulette', 'Pics à brochette'];['1  ', '1/2  ', '1 càs', '1/4 gou.', '60 g', '1/10 bou.', '2  ']
1515;0;https://jow.fr/recipes/tian-a-la-mozzarella-8hse06do2ghck30u03ph;Tian à la mozzarella;2 € et 4 € par portion;15 minutes;50 minutes;0 minutes;421 kcal;['Courgette', 'Tomate', 'Ail', 'Aubergine', 'Thym (feuilles)', 'Oignon jaune', 'Mozzarella (à cuire)'];['1/2  ', '1  ', '1/2 gou.', '1/2  ', '1 pinc.', '1/4  ', '80 g']
1516;0;https://jow.fr/recipes/faisselle-et-peches-roties-8htf64ty25er2leq155h;Faisselle & pêches rôties;;4 minutes;25 minutes;0 minutes;284 kcal;['Faisselle', 'Pêche', 'Sucre (en poudre)', 'Miel (liquide)'];['50 g', '1  ', '30 g', '15 g']
1517;0;https://jow.fr/recipes/fondant-au-chocolat-a-l-huile-d-olive-8htfc8om25er2leq1582;Fondant au chocolat à l'huile d'olive;;10 minutes;35 minutes;2 heures;478 kcal;"['Œuf', 'Chocolat à cuire', 'Sucre glace', 'olive"", ""Poudre d']";['4  ', '250 g', '175 g', '10 cl', '90 g']
1518;0;https://jow.fr/recipes/bricks-courgette-curry-feta-et-salade-8hv92xa28j80khvb0me5;Bricks courgette, curry, feta & salade ;2 € et 4 € par portion;9 minutes;10 minutes;0 minutes;496 kcal;['Feuille de brick', 'Courgette', 'Feta', 'Yaourt Grec', 'Ail', 'Curry (poudre)', 'Salade (Mélange)'];['3  ', '1/2  ', '50 g', '2 càs', '1/2 gou.', '1 pinc.', '2 poignées']
1519;0;https://jow.fr/recipes/cotes-de-porc-au-curcuma-et-tomates-8hv9c5iy8j80khvb0nce;Côtes de porc au curcuma & tomates ;2 € et 4 € par portion;18 minutes;40 minutes;30 minutes;705 kcal;['Côte de porc', 'Citron vert', 'Tomate', 'Persil (frais)', 'Curcuma (poudre)', 'Miel (liquide)'];['1  ', '1/2  ', '3  ', '1/10 bou.', '1/4 càc', '1/4 càs']
1520;0;https://jow.fr/recipes/saumon-et-legumes-d-ete-8hvb4zy28j80khvb0nk5;Saumon & légumes d'été;+4 € par portion;5 minutes;30 minutes;0 minutes;327 kcal;['Courgette', 'Tomate', 'Saumon (frais)', 'Herbes de Provence'];['1  ', '1  ', '1  ', '1 pinc.']
1521;0;https://jow.fr/recipes/saumon-roti-tomates-et-chorizo-8hvbdy4a8j80khvb0nnv;Saumon rôti, tomates & chorizo;+4 € par portion;5 minutes;20 minutes;0 minutes;473 kcal;['Saumon (frais)', 'Tomate cerise', 'Chorizo (entier)', 'Ail', 'Basilic (frais)', 'Salade (roquette)'];['1  ', '200 g', '40 g', '1/4 gou.', '1/10 bou.', '2 poignées']
1522;0;https://jow.fr/recipes/samoussas-sardines-et-fromage-frais-8hxn9kgt0e34kxp111ik;Samoussas sardines & fromage frais;2 € et 4 € par portion;7 minutes;15 minutes;0 minutes;588 kcal;['Feuille de brick', 'Fromage frais', 'Tomates séchées', 'Sardines (sans arêtes) ', 'Citron jaune', 'Salade (Mélange)'];['1.5  ', '75 g', '20 g', '30 g', '1/4  ', '2 poignées']
1523;0;https://jow.fr/recipes/tarte-fine-ricotta-tomates-et-sardines-8hxn1pst0e34kxp1116q;Tarte fine ricotta, tomates & sardines;-2 € par portion;10 minutes;50 minutes;0 minutes;338 kcal;['Pâte feuilletée', 'Tomate', 'Ricotta', 'Salade (roquette)', 'Citron jaune', 'Sardine (boîte)'];['1  ', '6  ', '120 g', '3 poignées', '1  ', '150 g']
1524;0;https://jow.fr/recipes/salade-de-quinoa-et-yaourt-8hxlgl3x0e34kxp110hw;Salade de quinoa & yaourt;2 € et 4 € par portion;25 minutes;20 minutes;0 minutes;440 kcal;['Quinoa (cru)', 'Lentilles (à cuire)', 'Concombre', 'Tomate', 'Poivron vert', 'Bouillon de légumes (cube)', 'Yaourt Grec', 'Coriandre (frais)', 'Oignon nouveau', 'Vinaigre de framboise'];['40 g', '40 g', '1/4  ', '1/2  ', '1/4  ', '1/4  ', '1 càs', '1/10 bou.', '30 g', '1 càc']
1525;0;https://jow.fr/recipes/popsicle-pasteque-fraise-8hxnlvq50e34kxp1122o;Popsicle pastèque fraise;;8 minutes;3 heures;0 minutes;87 kcal;['Pastèque (classique)', 'Fraise', 'Menthe (feuilles)'];['150 g', '125 g', '1/10 bou.']
1526;0;https://jow.fr/recipes/popsicle-yaourt-abricot-et-miel-8hxo168t0e34kxp1125h;Popsicle yaourt abricot & miel;;4 minutes;3 heures;0 minutes;100 kcal;['Yaourt nature', 'Abricot (frais)', 'Miel (liquide)', 'Thym (feuilles)'];['3 càs', '40 g', '1 càc', '1 pinc.']
1527;0;https://jow.fr/recipes/popsicle-peche-menthe-8hxo4del0e34kxp112af;Popsicle pêche menthe ;;4 minutes;3 heures;0 minutes;54 kcal;['Pêche', 'Sirop de pêche', 'Menthe (feuilles)'];['1/2  ', '1 càc', '1/10 bou.']
1528;0;https://jow.fr/recipes/watermelon-refresher-8i0j253am94wkz6b0ph5;Watermelon refresher;;0 minutes;5 minutes;0 minutes;91 kcal;['Pastèque (classique)', 'Concombre', 'Limonade', 'Menthe (feuilles)', 'Citron jaune'];['150 g', '30 g', '5 cl', '1/10 bou.', '1/2  ']
1529;0;https://jow.fr/recipes/carpaccio-de-lieu-et-coriandre-8hzzm8cfe8oxdghx1bql;Carpaccio de lieu & coriandre ;2 € et 4 € par portion;0 minutes;8 minutes;0 minutes;146 kcal;['Lieu', 'Citron vert', 'Coriandre (frais)', 'Baies roses', 'Échalote'];['100 g', '1/4  ', '1/5 bou.', '1 g', '1/4  ']
1530;0;https://jow.fr/recipes/gaspacho-citron-et-avocat-8i0ibryem94wkz6b0p4l;Gaspacho citron & avocat;-2 € par portion;0 minutes;5 minutes;0 minutes;354 kcal;['Gaspacho', 'Avocat', 'Basilic (frais)', 'Sorbet citron vert'];['30 cl', '1/2  ', '1/5 bou.', '30 g']
1531;0;https://jow.fr/recipes/gateau-au-skyr-fraises-et-chocolat-8i0lftjam94wkz6b0qqt;Gâteau au skyr, fraises & chocolat;;10 minutes;25 minutes;0 minutes;249 kcal;"['Farine de blé', 'amande"", ', ', ', ', ', ', ', ', ', ', ', ', ', ']']";['100 g', '50 g', '2  ', '250 g', '1 sac.', '150 g', '1  ', '50 g', '50 g']
1532;0;https://jow.fr/recipes/vodka-watermelon-refresher-8i0ja3bam94wkz6b0pkp;Vodka watermelon refresher;;0 minutes;5 minutes;0 minutes;158 kcal;['Pastèque (classique)', 'Concombre', 'Limonade', 'Menthe (feuilles)', 'Citron jaune', 'Vodka'];['70 g', '20 g', '5 cl', '1/10 bou.', '1/2  ', '4 cl']
1533;0;https://jow.fr/recipes/cake-au-thon-pesto-rouge-et-olives-8i3e2rf2by0gkco61a0x;Cake au thon, pesto rouge & olives;-2 € par portion;10 minutes;50 minutes;0 minutes;443 kcal;"['Levure chimique', 'Farine de blé', 'Œuf', 'olive"", ', ', ', ', ', ', ', ', ', ']']";['1 sac.', '150 g', '3  ', '8 cl', '200 g', '80 g', '100 g', '13 cl', '100 g']
1534;0;https://jow.fr/recipes/cabillaud-petits-pois-et-framboises-8i3g6b0uby0gkco61bd6;Cabillaud, petits pois & framboises ;+4 € par portion;6 minutes;8 minutes;0 minutes;386 kcal;['Petits pois (surgelés)', 'Cabillaud (frais)', 'Fromage blanc', 'Oignon jaune', 'Framboises', 'Ciboulette'];['200 g', '1  ', '3 càs', '1/4  ', '25 g', '1/10 bou.']
1535;0;https://jow.fr/recipes/brochettes-de-legumes-et-semoule-8i3weefojp6ok6vq1ds0;Brochettes de légumes & semoule;-2 € par portion;6 minutes;25 minutes;0 minutes;302 kcal;['Tomate cerise', 'Courgette', 'Oignon rouge', 'Semoule', 'Yaourt Grec', 'Herbes de Provence', 'Pics à brochette'];['60 g', '1/2  ', '1/4  ', '60 g', '1 càs', '1/2 càc', '2  ']
1536;0;https://jow.fr/recipes/cote-de-boeuf-8i3wkvx0jp6ok6vq1dsi;Côte de bœuf ;;4 minutes;20 minutes;0 minutes;651 kcal;['Côte de boeuf', 'Romarin (frais)', 'Beurre', 'Ail'];['200 g', '1/10 bou.', '15 g', '1/4 gou.']
1537;0;https://jow.fr/recipes/filet-mignon-moutarde-et-miel-8i3x34wkjp6ok6vq1duv;Filet mignon moutarde & miel;2 € et 4 € par portion;6 minutes;55 minutes;0 minutes;482 kcal;['Porc (filet mignon)', 'Pommes de terre', 'Miel (liquide)', 'Moutarde', 'Sauce soja salée', 'Ail'];['1/4  ', '250 g', '1/2 càc', '1 càc', '1 càs', '1/4 gou.']
1538;0;https://jow.fr/recipes/cuisse-de-poulet-et-legumes-d-ete-rotis-8i3x839wjp6ok6vq1e3j;Cuisse de poulet & légumes d'été rôtis;2 € et 4 € par portion;6 minutes;50 minutes;0 minutes;346 kcal;['Poulet (cuisse)', 'Tomate', 'Courgette', 'Poivron (assortiment)', 'Ail', 'Basilic (frais)'];['1  ', '1  ', '1/2  ', '1/2  ', '1/4 gou.', '1/10 bou.']
1539;0;https://jow.fr/recipes/houmous-a-la-coriandre-8i3xail0jp6ok6vq1e3y;Houmous à la coriandre;;0 minutes;6 minutes;0 minutes;398 kcal;"['Pois chiches (cuits)', 'Citron jaune', 'Ail', 'Cumin (moulu)', 'Coriandre (frais)', 'olive"", ', ']']";['100 g', '1/4  ', '1/4 gou.', '1/4 càc', '1/5 bou.', '1 càs', '1 càc']
1540;0;https://jow.fr/recipes/houmous-a-la-betterave-8i3xh7rojp6ok6vq1eh5;Houmous à la betterave;;0 minutes;6 minutes;0 minutes;375 kcal;"['Pois chiches (cuits)', 'Citron jaune', 'Ail', 'Cumin (moulu)', 'Betterave (cuite)', 'olive"", ', ']']";['60 g', '1/4  ', '1/4 gou.', '1/4 càc', '1/2  ', '1 càs', '1 càc']
1541;0;https://jow.fr/recipes/houmous-8i3xf2j8jp6ok6vq1ecw;Houmous;;0 minutes;6 minutes;0 minutes;398 kcal;"['Pois chiches (cuits)', 'Citron jaune', 'Ail', 'Cumin (moulu)', 'Tahini', 'olive""]']";['100 g', '1/4  ', '1/4 gou.', '1/4 càc', '1 càc', '1 càs']
1542;0;https://jow.fr/recipes/houmous-et-crudites-8i3z1pckjp6ok6vr00bh;Houmous & crudités;;0 minutes;6 minutes;0 minutes;269 kcal;['Carotte (frais)', 'Chou-fleur (frais)', 'Tomate cerise', 'Houmous', 'Concombre'];['1/2  ', '1/4  ', '50 g', '50 g', '1/4  ']
1543;0;https://jow.fr/recipes/houmous-au-curcuma-8i3xij6cjp6ok6vr006i;Houmous au curcuma;;0 minutes;6 minutes;0 minutes;403 kcal;"['Pois chiches (cuits)', 'Citron jaune', 'Ail', 'Cumin (moulu)', 'Curcuma (poudre)', 'olive"", ', ']']";['100 g', '1/4  ', '1/4 gou.', '1/4 càc', '1/2 càc', '1 càs', '1 càc']
1544;0;https://jow.fr/recipes/houmous-aux-tomates-sechees-8i3xhx90jp6ok6vr001l;Houmous aux tomates séchées;;0 minutes;6 minutes;0 minutes;484 kcal;"['Pois chiches (cuits)', 'Citron jaune', 'Ail', 'Cumin (moulu)', 'Tomates séchées', 'olive"", ', ']']";['100 g', '1/4  ', '1/4 gou.', '1/4 càc', '40 g', '1 càs', '1 càc']
